0,0
0.100003476,-3.297730144
0.200003382,-9.844712781
0.299999712,4.607571309
0.400003194,0.515601697
0.500003094,-5.033668016
0.600003,-0.522113731
0.700002906,10.15304103
0.799999236,-4.24288952
0.900002718,6.44055112
1.000002618,4.355643926
1.100002524,8.726708585
1.20000243,5.232214098
1.300002336,3.119918517
1.400002236,-1.739186014
1.500002142,1.757208427
1.600002048,1.492627494
1.700001954,-7.622650781
1.80000186,-2.447625911
1.90000176,1.971561589
2.000001666,7.2152072
2.100005148,-4.359183721
2.200001478,6.178556078
2.300001378,1.046229966
2.400001284,0.941627476
2.50000119,1.152700916
2.600004672,1.224971897
2.700000996,-8.395493583
2.800000902,0.201565566
2.900004384,9.956126935
3.000000714,5.129424884
3.100004196,8.260877422
3.20000052,5.850289672
3.300000426,2.394788565
3.400003908,4.346569645
3.500000238,2.930762053
3.600003714,9.583096192
3.70000362,13.85283015
3.79999995,4.499815288
3.900003432,2.534702699
3.999999762,2.864411865
4.100003238,-4.1114111
4.200003144,10.38031575
4.299999474,-0.880330772
4.400002956,0.951379757
4.500002856,1.10457022
4.600002762,15.40806302
4.700002668,-8.42507366
4.799998998,-1.281183495
4.90000248,-3.483323088
5.00000238,11.26006314
5.100002286,6.181165612
5.200002192,1.608945379
5.300002098,13.43885085
5.400001998,3.229472025
5.500001904,0.023194194
5.600005386,1.449030013
5.700001716,9.761349307
5.800001616,-5.108248943
5.900001522,6.878473584
6.000001428,-9.640119837
6.10000491,9.156581641
6.20000124,1.110262313
6.30000114,4.329777123
6.400004622,-3.220429281
6.500000952,-0.018424467
6.600004434,-6.613254042
6.700000758,2.186411377
6.800000664,-10.75985063
6.900004146,0.685766014
7.000000476,1.512392254
7.100003958,10.38128545
7.200003858,1.703401387
7.300000188,6.499269786
7.40000367,4.9594419
7.5,-1.532425024
7.600003476,5.034937339
7.700003382,1.732193102
7.799999712,7.508579848
7.900003194,8.384661246
8.000003094,5.575672618
8.100003,0.197694645
8.200002906,5.947962285
8.299999236,0.50990171
8.400002718,17.61907981
8.500002618,-4.3554547
8.600002524,1.988078165
8.70000243,-3.383498177
8.800002336,3.62059615
8.900002236,-8.290205197
9.000002142,0.143879669
9.100002048,-3.430320158
9.200001954,0.924992601
9.30000186,7.668581933
9.40000176,0.392456483
9.500001666,-1.466445354
9.600005148,3.173741346
9.700001478,15.14929247
9.800001378,-0.540483018
9.900001284,8.498408947
10.00000119,6.98306818
10.10000467,-5.320875504
10.200001,5.479529484
10.3000009,8.876177879
10.40000438,0.708739485
10.50000071,-10.00459661
10.6000042,5.145034843
10.70000052,6.446558591
10.80000043,1.582298068
10.90000391,11.16762534
11.00000024,0.516066869
11.10000371,1.872690623
11.20000362,13.70738157
11.29999995,0.627749033
11.40000343,-1.693601778
11.49999976,5.379302518
11.60000324,3.703139725
11.70000314,-6.841979377
11.79999947,4.00397831
11.90000296,-5.551406222
12.00000286,-3.864150936
12.10000276,10.46923731
12.20000267,-5.523828649
12.299999,-2.2674728
12.40000248,6.620105096
12.50000238,1.844592698
12.60000229,8.799799465
12.70000219,3.955965872
12.8000021,-8.213834677
12.900002,7.828875711
13.0000019,8.683055881
13.10000539,9.951514897
13.20000172,0.574375585
13.30000162,2.070834609
13.40000152,4.835713257
13.50000143,-0.674783883
13.60000491,13.30643423
13.70000124,8.166657886
13.80000114,-7.133956551
13.90000462,2.17181844
14.00000095,-7.295275245
14.10000443,3.278249224
14.20000076,2.823873259
14.30000066,2.468675702
14.40000415,7.926209344
14.50000048,9.433082902
14.60000396,1.754133762
14.70000386,4.982809531
14.80000019,0.132085492
14.90000367,2.13941596
15,9.585926491
15.10000348,1.296265248
15.20000338,7.546895186
15.29999971,2.111759522
15.40000319,6.814188934
15.50000309,0.437733237
15.600003,5.02950536
15.70000291,12.9498176
15.79999924,3.770822311
15.90000272,-7.804601421
16.00000262,-0.107259352
16.10000252,15.1291572
16.20000243,3.103985327
16.30000234,-7.014185589
16.40000224,-1.612445783
16.50000214,4.604796233
16.60000205,2.816115587
16.70000195,1.587982307
